mine_id,contract_id,incident_activity,incident_category,incident_day,incident_description,incident_description2,incident_month,incident_state,incident_type,incident_year,operator_contractor,underground_location,underground_method
1519374,,Hand tools (not powered),Handtools,22,"EE WAS CUTTING A PLASTIC VENTILATION CURTAIN IN THE FACE AREA WHEN EE SLIPPED ON A PIECE OF ROCK, CAUSING EE TO CUT RIGHT PALM (CLOSE TO THE THUMB). IT TOOK 4 STITCHES TO CLOSE THE WOUND.",,May,Kentucky,Struck by NEC,2020,Operator,Face,Continuous
1519374,,Hand tools (not powered),Handtools,17,EMPLOYEE STRAINED A SHOULDER USING AN AXE TO CUT BOTTOM ON A BELTLINE. EE CONTINUED TO WORK THROUGH 6/19/20. AT THAT TIME THEY ELECTED TO SELF EXCLUDE THEMSELVES FROM WORK GOING ON FURLOUGH DUE TO THE COVID 19 PANDEMIC . EE REMAINED ON FURLOUGH UNTIL,THE MINE FULLY REOPENED ON 7/27/20 AT WHICH TIME THEY BEGAN TO MISS WORK.,June,Kentucky,Over-exertion in wielding or throwing objects,2020,Operator,Other,Continuous
1519374,,Grinding,Machinery,30,EMPLOYEE WAS USING A GRINDER FOR FABRICATION DURING THE DAY SHIFT. LATER AT HOME EE'S LEFT EYE STARTED BOTHERING EE. THE NEXT DAY EE WENT TO AN OPHTHALMOLOGIST WHO REMOVED SOME METAL PARTICLES FROM THE EYE. EE DID NOT MISS ANY WORK.,,June,Kentucky,Struck by flying object,2020,Operator,Not labeled,Unknown
1519374,,"Handling supplies or material, load and unload",Slip or fall of person (from an elevation or on the same level),8,"EMPLOYEE WAS INSTALLING BELT ON NO. 4 UNIT. WHILE CARRYING A BELT ROLLER, EE STEPPED ON UNEVEN MINE FLOOR CAUSING EE'S LEFT ANKLE TO TWIST. EE STARTED MISSING WORK ON DECEMBER 17, 2020 TO HAVE ANKLE SURGERY.",,July,Kentucky,Over-exertion NEC,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Handling material,14,EMPLOYEE REACHED DOWN TO HELP FREE THE MINER WATER HOSE WHERE IT WAS TIGHT PULLING AROUND A CORNER. THE HOSE SLID QUICKLY AND A COUPLING MASHED EMPLOYEE'S FINGER TIPS. EMPLOYEE ENDED UP GETTING ONE SUTURE IN FINGER.,,July,Kentucky,Struck by rolling object (sliding),2020,Operator,Intersection,Continuous
1519374,,Machine maint./repair,"Falling,rolling, or sliding rock or material of any kind",27,EMPLOYEE WAS STOPPING THE 1ST 60 NORTH BELT WHEN A TAILPIECE JACK FELL AND STRUCK RIGHT FOOT. THIS RESULTED IN A HAIRLINE FRACTURE OF THE 4TH TOE ON THE RIGHT FOOT.,,July,Kentucky,Struck by falling object,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Handling material,30,"EMPLOYEE WAS MOVING POWER ON NO. 3 UNIT. AS EE WAS UNHOOKING A ROPE TYPE HANGER TO DROP A CAR CABLE, THE HOOK CAME AROUND AND HUNG INTO EE'S NOSE CAUSING A LACERATION REQUIRING STITCHES.",,July,Kentucky,Struck by NEC,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Handling material,30,EMPLOYEE WAS LOADING ROOF BOLTER. EE REACHED FOR AND LIFTED A BUNDLE OF PLATES WITH ONE HAND. EE FELT A POP IN RIGHT SHOULDER. EE CONTINUED WORKING UNTIL 9/11/20 AT WHICH TIME EE BEGAN TO MISS WORK TO HAVE SURGERY.,,July,Kentucky,Over-exertion in lifting objects,2020,Operator,Intersection,Continuous
1519374,,Set brattice,Handling material,17,EMPLOYEE WAS PLASTERING CONCRETE BLOCK USED TO FILL IN A REGULATOR. EE REMOVED EE'S SAFETY GLASSES TO WIPE EE'S SWEAT FROM EE'S BROW AND IN THE PROCESS GOT SOME PLASTER IN EE'S EYE. EE STARTED MISSING WORK THE NEXT DAY ON THE ORDERS OF EE'S OPHTHALMO,LOGIST.,August,Kentucky,Absorption of various noxious substances,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Handling material,20,EMPLOYEE WAS LOADING A CABLE ONTO A TRAILER. ANOTHER EMPLOYEE PITCHED THE RECEPTACLE ONTO THE TRAILER STRIKING THE VICTIMS LEFT MIDDLE FINGER. THE RESULT WAS A FRACTURED FINGER TIP.,,August,Kentucky,Struck by flying object,2020,Operator,Other,Continuous
1519374,,"Handling coal, rock, waste or ore",Striking or bumping,21,"WHILE CLEANING LOOSE MATERIAL OFF OF A CONTINUOUS MINER, THE EMPLOYEE WALKED INTO A PIECE OF THE MATERIAL STRIKING RIGHT EYE BROW/LID RESULTING IN A LACERATION THAT REQUIRED STITCHES.",,August,Kentucky,Struck against stationary object,2020,Operator,Face,Continuous
1519374,,Set brattice,Handling material,26,"EMPLOYEE STRAINED RIGHT SHOULDER WHILE ATTEMPTING TO PULL A BLOCK CURTAIN DOWN IN ORDER TO BUILD A BRATTICE. EMPLOYEE CONTINUED TO WORK UNTIL OCTOBER 8, 2020 WHEN THEY STARTED MISSING WORK TO HAVE SURGERY.",,August,Kentucky,Over-exertion in pulling or pushing objects,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Handling material,30,EMPLOYEE WAS LOADING UP A SECTION OF WATER HOSE FOR THE MINER WHEN A LOOSE END FLIPPED UP STRIKING EE IN THE MOUTH CHIPPING A TOOTH.,,September,Kentucky,Struck by flying object,2020,Operator,Other,Continuous
1519374,,Hand tools (not powered),Handtools,14,EMPLOYEE WAS TRIMMING THE SKIRT RUBBER ON A TAILPIECE WHEN THE KNIFE SLIPPED. EMPLOYEE CUT RIGHT THIGH REQUIRING STITCHES.,,October,Kentucky,Struck by NEC,2020,Operator,Other,Continuous
1519374,,"Roof bolter, drilling",Machinery,14,EMPLOYEE WAS ROOF BOLTING ON NO. 4 UNIT WHEN LEFT INDEX FINGER GOT PINCHED BETWEEN TWO DRILL STEELS. THIS RESULTED IN A FRACTURED FINGER TIP.,,October,Kentucky,Caught in-under-between running or meshing objects,2020,Operator,Face,Continuous
1519374,,Hand tools (not powered),Handtools,19,EMPLOYEE WAS SWINGING A HAMMER TO KNOCK OUT A MINER BIT. THE HAMMER GLANCED OFF OF THE BIT AND STRUCK LEFT HAND. THIS RESULTED IN A FRACTURE (CHIP) TO THE THUMB. NOTE(EMPLOYEE WAS RELEASED FOR WORK BUT WAS PLACED ON QUARANTINE THE SAME DAY AS A CONTA,CT OF A POSITIVE EMPLOYEE),October,Kentucky,Struck by NEC,2020,Operator,Face,Continuous
1519374,,"Get on or off equip. machines, etc.",Powered haulage,30,"WHILE EMPLOYEE WAS ATTEMPTING TO ENTER THE DECK OF A SCOOP, THE SCOOP ROLLED SLIGHTLY INJURING EE'S RIBS ON EE'S LEFT SIDE.",,October,Kentucky,Struck against stationary object,2020,Operator,Other,Continuous
1519374,,Hand tools (powered),Machinery,10,EMPLOYEE WAS USING A BATTERY OPERATED IMPACT WRENCH TO TIGHTEN BOLTS ON A TRUSS BOLTER. SOMETHING GOT UNDER EE'S GLASSES AND STARTED IRRITATING THE RIGHT EYE. THEY WASHED IT OUT WITH WATER BUT IT DID NOT HELP. AN OPHTHALMOLOGIST HAD TO REMOVE FOREIGN,MATERIAL WITH TWEEZERS.,November,Kentucky,Struck by flying object,2020,Operator,Other,Continuous
1519374,,Set brattice,Powered haulage,12,EMPLOYEE WAS STANDING BETWEEN 5 AND 6 ENTRIES TO ROLL UP A CURTAIN. A SHUTTLE CAR IN THE FACE OF 5 STARTED CAR. THE CABLE HAD SOME SLACK IN IT AND THE CABLE SWEPT ACROSS THE ENTRY STRIKING THE VICTIM ON THE LEFT ANKLE. THE RESULT WAS A FRACTURED FOOT,.,November,Kentucky,Struck by NEC,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Machinery,12,"WHILE SETTING THE FEEDER AFTER A BELT LAY, A PIN CAME OUT OF A HYDRAULIC JACK STRIKING THE EMPLOYEE ON THE LEFT HAND. THIS RESULTED IN A DISLOCATED INDEX FINGER AND A CHIPPED BONE.",,November,Kentucky,Struck by flying object,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Handling material,17,"EMPLOYEE WAS LOADING A BELT ROLLER ON A BELT SLIDE WHEN EE FELT A POP IN EE'S LEFT SHOULDER. EE CONTINUED TO WORK UNTIL EE HAD SURGERY ON JANUARY 15, 2021.",,November,Kentucky,Over-exertion in lifting objects,2020,Operator,Other,Continuous
1519374,,"Handling supplies or material, load and unload",Handling material,24,"EMPLOYEE WAS LIFTING A T-ROLLER AND 2 PANTOGRAPH RODS WHEN EE FELT A PINCH IN EE'S RIGHT GROIN AREA. EE CONTINUED TO WORK UNTIL EE STARTED MISSING WORK ON JANUARY 5, 2021 TO HAVE HERNIA REPAIR SURGERY.",,November,Kentucky,Over-exertion in lifting objects,2020,Operator,Not labeled,Unknown
1519374,,Walking/running,Handling material,8,EMPLOYEE WAS PASSING THROUGH A REVOLVING DOOR WHEN EE'S LUNCH BUCKET WAS CAUGHT IN THE DOOR. THIS CAUSED EE'S LEFT HAND TO GET PULLED INTO THE REVOLVING DOOR INJURING THE LEFT THUMB REQUIRING STITCHES.,,December,Kentucky,Caught in-under-between a moving and stationary object,2020,Operator,Other,Continuous
1519374,,Walking/running,Slip or fall of person (from an elevation or on the same level),14,EMPLOYEE WAS WALKING ALONG A BELT LINE WHEN EMPLOYEE TRIPPED AND FELL FORWARD. WHILE FALLING EMPLOYEE TRIED TO CATCH SELF BY REACHING FOR THE BELT STRUCTURE WITH RIGHT HAND. EMPLOYEE LACERATED LITTLE AND RING FINGERS AND FRACTURED LITTLE FINGER IN TH,E PROCESS.,December,Kentucky,Fall onto or against objects,2020,Operator,Other,Continuous
1519374,,Shuttle car,Powered haulage,15,"EMPLOYEE JAMMED/JARRED EE'S NECK WHILE DRIVING AN END DRIVE SHUTTLE CAR ON NO. 11 UNIT. EE'S NECK CONTINUED TO BOTHER EE AND ON JANUARY 29, 2021, EE STARTED MISSING WORK TO SCHEDULE SURGERY.",,December,Kentucky,Struck against moving object,2020,Operator,Face,Continuous
1519374,,Machine maint./repair,Handtools,21,"WHILE REBOLTING A PANEL ENCLOSURE BOX TO A SHUTTLE CAR, THE EMPLOYEE PINCHED THE END OF LEFT MIDDLE FINGER REQUIRING STITCHES.",,December,Kentucky,Caught in-under-between a moving and stationary object,2020,Operator,Other,Continuous
2300542,,Machine maint./repair,Handling material,7,"EMPLOYEE STATED EMPLOYEE HAD LIME IN EYE WHILE EMPLOYEE WAS CHANGING FILTERS IN THE DUST COLLECTOR. EMPLOYEE WAS TAKEN TO THE OPTOMETRIST, WHO DISCOVERED BURNS INSIDE THE EMPLOYEE'S BOTTOM EYELID. A PRESCRIPTION WAS GIVEN AT THAT TIME.",,January,Missouri,Absorption of various noxious substances,2020,Operator,Not labeled,Unknown
2300542,,Unknown,Fire,12,"THE EMPLOYEE STATED A 60 TON KOMATSU HAUL TRUCK, HAD A PART FAILURE THAT RESULTED IN A HAUL TRUCK FIRE THAT BURNED MORE THAN 10 MINUTES.",,January,Missouri,Accident type without injuries,2020,Operator,Other,Other
2300542,,Grinding,Machinery,15,"EMPLOYEE STATED THEY WERE CUTTING PIECE OF 1 1/2 INCH ANGLE WITH A 4 INCH DIE GRINDER WHEN CUTTING DISK CAUGHT ON METAL, KICKED BACK AND CUT TOP OF EE'S RIGHT THUMB. EMPLOYEE WAS WEARING PROPER PPE WHEN ISSUE OCCURRED. EMPLOYEE RECEIVED 4 STITCHES AT",OCCMED.,January,Missouri,Struck by NEC,2020,Operator,Not labeled,Unknown
2300542,,Inspect equipment,Exploding vessels under pressure,18,"THE EMPLOYEE STATED WHILE CONDUCTING A PRESHIFT OPERATION, THE EMPLOYEE WAS OVER THE BATTERY COMPARTMENT WHEN THE BATTERY EXPLODED AND PROPELLED THE BATTERY COMPARTMENT DOOR TOWARDS THE EMPLOYEE'S LEFT KNEE AND LEFT HAND. THIS CAUSED A FRACTURE TO EE",'S LEFT THUMB.,January,Missouri,Struck by flying object,2020,Operator,Other,Other
2300542,,"Handling supplies or material, load and unload",Slip or fall of person (from an elevation or on the same level),27,EMPLOYEE FELL WHILE CLEANING THE TOP OF A RAIL CAR.  FELL INTO CAR AND FALL PROTECTION WAS WORN AND USED.  EMPLOYEE WAS RESCUED AND SEEN BY THE DOCTOR AND WAS RETURNED TO WORK FULL DUTY.  LATER APPT ON 2/17/2020 IT WAS DETERMINED EE WOULD NEED SURGER,Y AND WAS GIVEN MODIFIED DUTY AND RECOMMENDED OFF.,January,Missouri,"Fall from machine,vehicle, or equipment",2020,Operator,Not labeled,Unknown
2300542,,Hand tools (not powered),Handtools,29,USING A CRESCENT WRENCH TO TIGHTEN A BOLT WHEN THE WRENCH SLIPPED HITTING EE'S HAND ON THE RAIL RESULTING IN A FRACTURE OF THE TIP OF EE'S RING FINGER,,January,Missouri,Struck against stationary object,2020,Operator,Not labeled,Unknown
2300542,,Walking/running,Other (not 1-20),4,"EMPLOYEE STATES THAT WHILE WALKING THROUGH THE LOADOUT TO THE SOUTH TRUCK BAY, AND BOTH EYES BECAME IRRITATED. EMPLOYEE DID NOT REALIZE IT WAS LIME AT FIRST, EMPLOYEE HAD GOGGLES ON. EMPLOYEE WENT TO WOLK EYE CARE ON 12-5-2020 AND WAS PRESCRIBED EYE",DROPS TO HEAL THE EYES.,February,Missouri,Absorption of various noxious substances,2020,Operator,Not labeled,Unknown
2300542,,Walking/running,Slip or fall of person (from an elevation or on the same level),14,EMPLOYEE SLIPPED ON STAIRS AND TWISTED LEFT KNEE.  REPORTED TO SUPERVISOR ON 2/15/2020 AND NOT SEEN UNTIL 2/17/2020.  WAS GIVEN FULL RELEASE BY OCC MED DR. BUT INCREASED DIFFICULTY IN MOVEMENT PERSISTED.  WE WERE NO LONGER ABLE TO ACCOMMODATE AND BEC,AME LOST TIME ON 2/24/2020,February,Missouri,Fall down stairs,2020,Operator,Not labeled,Unknown
2300542,,"Handling supplies or material, load and unload",Handling material,12,EMPLOYEE WAS BLOWING OUT A HYDRATE SCREW AND WENT TO ADJUST GOGGLES AND FELT LIME GO IN THE LEFT EYE.,,March,Missouri,Absorption of various noxious substances,2020,Operator,Not labeled,Unknown
2300542,,Machine maint./repair,Handling material,12,CONVEYOR ROLLER SMASHED RIGHT RING FINGER CAUSING AN AVULSION,,March,Missouri,Caught in-under-between a moving and stationary object,2020,Operator,Other,Other
2300542,,"Handling supplies or material, load and unload",Disorders associated with repeated trauma,17,EMPLOYEE STATED THAT EE FELT PAIN IN EE'S RIGHT ARM FROM PERFORMING GENERAL DUTIES. LATER IT WAS DETERMINED THAT THE EMPLOYEE SUFFERED A REPETITIVE MOTION INJURY TO THE RIGHT ELBOW. EMPLOYEE HAD SURGERY ON 11/5/2020.,,March,Missouri,Over-exertion NEC,2020,Operator,Not labeled,Unknown
2300542,,Walking/running,Slip or fall of person (from an elevation or on the same level),18,EMPLOYEE WAS CARRYING BOXES DOWN THE STAIRS AND STEPPED TOO FAR FORWARD AND SLIPPED AND FELL,,March,Missouri,Fall down stairs,2020,Operator,Not labeled,Unknown
2300542,,Hand tools (not powered),Handtools,19,"WHILE DROPPING SCRUBBER TANK BOTTOM, EMPLOYEE FLIPPED CHAIN BLOCK DIRECTION TAB AND BEGAN TO LOWER TANK CHAIN BLOCK HIT HAND.",,March,Missouri,Struck by falling object,2020,Operator,Not labeled,Unknown
2300542,,Machine maint./repair,Handling material,19,THE INJURED EMPLOYEE WAS WORKING ON 3/19/20 WORKING TO REPLACE A RETURN IDLER. THE RETURN IDLER BECAME UNSECURED AND FELL DOWNWARD. AS IT FELL THE IDLER STRUCK THE INJURED EMPLOYEE'S LEFT WRIST BETWEEN THE HANDRAIL AND THE PIECE OF EQUIPMENT. THE INJ,URED EMPLOYEE WAS DIAGNOSED WITH A FRACTURED LEFT WRIST ON 4/9/20 WITH AN MRI.,March,Missouri,Struck by falling object,2020,Operator,Other,Other
2300542,,Machine maint./repair,Handling material,28,INJURED EMPLOYEE WAS WORKING TO REPAIR A CONVEYOR BELT WHEN RIGHT THUMB WAS STRUCK AGAINST A METAL PULLEY FRACTURING RIGHT THUMB.,,March,Missouri,Struck against stationary object,2020,Operator,Other,Other
2300542,,Walking/running,Slip or fall of person (from an elevation or on the same level),4,EMPLOYEE CONTACTED SAFETY AND STATED THAT EE'S KNEE WAS ACTING UP.  THIS IS THE SAME KNEE THAT WAS PREVIOUSLY INJURED.  TREATING PHYSICIAN CONTACTED AND A FOLLOW UP WAS SCHEDULED.,,May,Missouri,Fall to the walkway or working surface,2020,Operator,Not labeled,Unknown
2300542,,"Get on or off equip. machines, etc.",Handling material,5,EMPLOYEE WAS STEPPING OUT OF THE FUEL TRUCK WHEN EE FELT A PAIN IN EE'S KNEE.  EE WAS GIVEN RESTRICTED DUTY AND SCHEDULED FOR AN MRI,,May,Missouri,Over-exertion NEC,2020,Operator,Not labeled,Unknown
2300542,,Supervise,Disorders associated with repeated trauma,11,"EMPLOYEE STATED THEY WERE FEELING PAIN IN BOTH HANDS. UPON THREE EVALUATIONS, IT  HAS BEEN DETERMINED BY A DOCTOR THAT THIS MAY BE WORK RELATED, COUPLED WITH THE ABSENCE OF REPETITIVE HAND ACTIVITIES AS PART OF THE EMPLOYEE'S JOB DESCRIPTION. EMPLOYE",E REMAINED FULL DUTY UNTIL FIRST SURGERY 1-29-2021.,May,Missouri,Over-exertion NEC,2020,Operator,Not labeled,Unknown
2300542,,Climb scaffolds/ladders/platforms; headframe/derrick/towers,Slip or fall of person (from an elevation or on the same level),21,"DURING INSTALLATION OF NASH BLOWER, EMPLOYEE WAS WORKING OFF A LADDER REMOVING 16 INCH BLIND ON CO2 LINE WHEN THEY AGGRAVATED THEIR BACK.  EMPLOYEE RETURNED TO BREAK AREA AND NOTIFIED SUPERVISOR ABOUT WHAT HAPPENED. SAFETY WAS CONTACTED AND EMPLOYEE",WAS TAKEN TO OCCUPATION MEDICINE FOR SCREENING AND OBSERVATION.,May,Missouri,Over-exertion NEC,2020,Operator,Not labeled,Unknown
2300542,,Machine maint./repair,Slip or fall of person (from an elevation or on the same level),12,EMPLOYEE STATED EE WAS WORKING ON CLEANING THE WINDSHIELD OF A MECHANICAL SCALING MACHINE AND SLIPPED ON THE TRACKS. THE EMPLOYEE SLIPPED FROM ATOP THE TRACKS STRIKING BOTH HANDS ON THE TRACKS. THE EMPLOYEE SUFFERED A LACERATION TO ONE OF EE'S HANDS,AND STITCHES WERE USED TO CLOSE THE WOUND.,June,Missouri,Fall to the walkway or working surface,2020,Operator,Other,Other
2300542,,Haulage truck,Powered haulage,6,"THE OPERATOR FAILED TO PUT THE BED OF THE TRUCK DOWN AFTER UNLOADING IN THE MINE.  THE COLLISION BETWEEN THE TRUCK BED AND THE ROOF CAUSED EE TO STRIKE THE STEERING WHEEL AND ROOF OF THE TRUCK CAB.  EE SUFFERED MULTIPLE CUTS, ABRASIONS AND FRACTURES",AND WAS TRANSPORTED TO A HOSPITAL WHERE EE REMAINS FOR TREATMENT.,July,Missouri,Struck against moving object,2020,Operator,Other,Other
2300542,,Machine maint./repair,Disorders associated with repeated trauma,17,PAIN AND SWELLING IN RIGHT KNEE DIAGNOSED AS WORK RELATED BURSITIS,,July,Missouri,Over-exertion NEC,2020,Operator,Not labeled,Unknown
2300542,,Machine maint./repair,Handling material,20,EMPLOYEE WAS ATTEMPTING TO REMOVE A GUARD WITH ASSISTANCE FROM ANOTHER MINER WHEN EE FELT A POP AND BURNING IN EE'S LOWER ABDOMEN.,,July,Missouri,Over-exertion in pulling or pushing objects,2020,Operator,Not labeled,Unknown
2300542,,"Handling supplies or material, load and unload",Disorders associated with repeated trauma,18,"OCCUPATIONAL ILLNESS, CARPAL TUNNEL SURGERY.  BILATERAL",,August,Missouri,Over-exertion NEC,2020,Operator,Not labeled,Unknown
2300542,,"Chute, pull or free",Handtools,19,"EMPLOYEE STATED WAS TRYING TO CLEAR MATERIAL FROM AROUND A DRILL STEEL USING A SCALING BAR AT THE ACCESS DOOR TO THE CHUTE, WHEN A ROCK CAME LOOSE AND BOUNCED OUT THE DOOR AND STRUCK EMPLOYEE'S HAND. THE EMPLOYEE WAS ADMINISTERED STITCHES TO CLOSE TH",E WOUND.,August,Missouri,Struck by NEC,2020,Operator,Other,Other
2300542,,Walking/running,Slip or fall of person (from an elevation or on the same level),31,"WALKING DOWN AN INCLINE, SLIPPED AND CAUGHT SELF WITH ARM, TEARING ROTATOR CUFF.",,August,Missouri,Fall to the walkway or working surface,2020,Operator,Not labeled,Unknown
2300542,,"Handling supplies or material, load and unload",Handling material,4,EMPLOYEE STATED THAT EE HAD DROPPED THE LID OF THE PREMIXER ON EE'S PINKY FINGER. THIS RESULTED IN A BROKEN FINGER AND A CUT ON EE'S RIGHT HAND.,,October,Missouri,Struck by falling object,2020,Operator,Not labeled,Unknown
2300542,,Machine maint./repair,Handling material,15,EMPLOYEE HELPING REPLACE DOOR ON R1/R2 ELEVATOR WHEN DOOR FELL CUTTING RIGHT HAND.  5 STITCHES RECEIVED,,November,Missouri,Struck by falling object,2020,Operator,Not labeled,Unknown
2401490,,Hand tools (not powered),Handtools,21,"EMPLOYEE WAS TIGHTENING DOWN THE LOAD ON A FLAT BED TRUCK WHEN THE RATCHET STRAP TIGHTENER SLIPPED OUT OF THE HOLE CAUSING EE LOSE BALANCE MOMENTARILY RESULTING IN EE STRAINING RIGHT FOOT. SEEN SITE MEDIC, REFERRED TO ER THEN TO A SPECIALIST WHERE MR",I SHOWED A HAIRLINE FRACTURE.,January,Montana,Over-exertion NEC,2020,Operator,Not labeled,Unknown
2401490,,Rerail equipment,Handtools,3,"EMPLOYEE WAS WORKING WITH OTHER EMPLOYEES REMOVING A SECTION OF RAIL & WHILE USING A JACK TO LIFT THE RAIL UP THE RAIL SLIPPED OFF THE JACK, WITH THE RAIL PINCHING THE EMPLOYEE'S RIGHT MIDDLE FINGER THE RAIL AND A RAIL SPIKE CAUSING A CRUSHING INJURY",TO THE FINGER RESULTING IN A FRACTURE.,February,Montana,Caught in-under-between a moving and stationary object,2020,Operator,Intersection,Conventional
2401490,R83,"Handling supplies or material, load and unload",Handling material,4,A MINERS WAS PULLING A ROPE ATTACHED TO 9/16 INCH WIRE CABLE THROUGH A 2 INCH DRILL HOLE THAT INTERSECTED THE BOTTOM OF A RAISE. ANOTHER MINER WAS FEEDING THE CABLE BY HAND THROUGH THE HOLE ABOVE THEIR HEAD. WHEN THE ROPE INTERSECTED THE DRILL HOLE A,ND THE RAISE THE ROPE BROKE. THE CABLE FELL BACK DOWN THE HOLE STRIKING THE MINER THAT WAS FEEDING THE CABLE IN THE HEAD.,February,Montana,Struck by falling object,2020,Contractor,Slope/inclined shaft,Conventional
2401490,,"Handling supplies or material, load and unload",Handling material,15,"2/15/20 EMPLOYEE REPORTED BACK PAIN TO SUPERVISOR, SEEN BY ER/ISSUED FULL RELEASE, FINISHED ROTATION & WENT ON DAYS OFF. EE REPORTED OFF 1ST SCHEDULED SHIFT 2/21 STATING PERSONAL DOCTOR HAD TAKEN EE OFF WORK PENDING A MRI. COMPANY WAS UNABLE TO CONFI",RM AS WORK RELATED. 3/10 MRI WAS NEGATIVE/DOCTOR DEEMED IT RE-AGGRAVATION TO 2/15/20 INCIDENT MAKING IT REPORTABLE,February,Montana,Over-exertion in lifting objects,2020,Operator,Face,Conventional
2401490,,"Handling supplies or material, load and unload",Handling material,8,EMPLOYEE LOADING SPLIT SET BOLTS ONTO BOLTER WHEN KEVLAR SLEEVED RIGHT FOREARM CONTACTED THE CUT METAL BAND USED TO CONTAIN THE UNIT OF BOLTS FOR TRANSPORTING UNDERGROUND A CORNER OF THE BAND PUNCTURED THRU THE SLEEVE CAUSING LACERATION TO RIGHT FORE,ARM SAW SITE MEDIC REFERRED TO ER WHERE SUTURES WERE REQUIRED FULL WORK RELEASE WAS ISSUED MAKING THIS MEDICAL REPORTABLE.,March,Montana,Struck against stationary object,2020,Operator,Face,Conventional
2401490,4MC,"Handling coal, rock, waste or ore","Fall of face,rib,pillar,side, or highwall (from in place)",30,"IE WAS DRILLING WITH A JACKLEG TO INSTALL BOLTS, A ROCK SLAB (24""X18""X9"") LOOSENED FROM THE RIB AND BECAME DONUT-LIKE ON THE 6' JACKLEG STEEL. IE & CO-WORKER REMOVED THE DRILL AND ATTEMPTED TO BREAK THE SLAB BUT WERE UNSUCCESSFUL. IE SLID THE ROCK SL","AB OFF THE CHUCK END OF THE JACKLEG STEEL, THE STEEL THEN SPRUNG UP TOWARDS IE'S FACE, STRIKING AND FRACTURING NOSE.",March,Montana,Struck by NEC,2020,Contractor,Other,Conventional
2401490,,Walking/running,Slip or fall of person (from an elevation or on the same level),3,"EMPLOYEE HAD EXITED THE MINE ADMINISTRATION BUILDING AFTER FINISHING SHIFT AND AS WALKING ON THE SIDEWALK TO THE PARKING LOT EMPLOYEE STATED THEY SLIPPED ON A SLICK SPOT CAUSING EE A SLIP AND FALL INJURING LOWER LEFT LEG. SEEN BY SITE MEDIC, REFERRED","TO ER, X-RAYS WERE POSITIVE FOR A CLOSED FRACTURE, RESTRICTIONS WERE ISSUED.",April,Montana,Fall to the walkway or working surface,2020,Operator,Not labeled,Unknown
2401490,,Unknown,Hoisting,22,"ON APRIL 22, 2020 THE CAGE HOIST WENT DOWN FOR AN ELECTRICAL ERROR AT 3;45-PM. IT WAS CALLED INTO THE MSHA HOTLINE AT 4:15-PM AS THE ELECTRICAL ISSUE HAD NOT BEEN IDENTIFIED. THE ELECTRICAL FAULT WAS IDENTIFIED AND CORRECTED WITH THE CAGE HOIST BACK",IN SERVICE AT 8:22-PM.,April,Montana,Accident type without injuries,2020,Operator,Vertical shaft,Conventional
2401490,,Unknown,"Fall of roof,back, or brow (from in place)",6,A GROUND FALL ABOVE THE ANCHORAGE ZONE OCCURRED SOMETIME BETWEEN SHIFTS AND WAS DISCOVERED BY THE NIGHT SHIFT CREW. MSHA HOTLINE WAS CALLED AND A VERBAL K ORDER WAS ISSUED.,,May,Montana,Accident type without injuries,2020,Operator,Face,Conventional
2401490,,"Handling supplies or material, load and unload",Handling material,8,EMPLOYEE WENT TO BEND OVER & PICK UP WHEEL CHOCKS & IN DOING SO FELT PAIN IN LOWER RIGHT BACK. SEEN BY SITE MEDIC REFERRED TO ER & WAS GIVEN A FULL RELEASE FOR NEXT SHIFT. WHEN THEY GOT UP THE NEXT DAY THEY CALLED STATING BACK WAS STILL HURTING & WAS,"TAKEN BACK TO THE DOCTOR, WHO THEN RESTRICTED THEM FROM WORK.",May,Montana,Over-exertion in lifting objects,2020,Operator,Other,Conventional
2401490,,Handling timber,Handling material,9,"WHILE EMPLOYEE WAS UNLOADING 8 X 8 X 12 WOOD TIMBERS OFF A FLATBED TRUCK FOR A PASTE WALL, EE HAD ONE OF THE TIMBERS ROLL ONTO EE'S GLOVED RIGHT INDEX FINGER SMASHING THE TIP AREA OF FINGER. SEEN BY SITE MEDIC, REFERRED TO ER, X-RAYS POSITIVE FOR FRA",CTURE AND SURGERY WAS REQUIRED.,May,Montana,Struck by rolling object (sliding),2020,Operator,Face,Conventional
2401490,,"Bar down face, rib or side, etc.","Fall of roof,back, or brow (from in place)",9,EMPLOYEE SCALING THE RIB NEAR THE FACE & AS ROCK WAS SCALED OFF MORE CAME DOWN THAN EXPECTED & IN AN ATTEMPT TO KEEP A PLATE SIZED ROCK FROM HITTING EMPLOYEE IN THE TORSO EMPLOYEE SWATTED IT AWAY WITH GLOVED RIGHT HAND. IN DOING SO EMPLOYEE RECEIVED,"A LACERATION TO THE RIGHT PALM WHICH REQUIRED SUTURES, A FULL WORK RELEASE WAS ISSUED MAKING THIS MEDICAL REPORTABLE.",May,Montana,Struck by falling object,2020,Operator,Face,Conventional
